NEONSite,FluxnetSite,Year,Month,NEON_PAR,GrowingSeason,MODIS_FPAR,MODIS_GPP,MODIS_NPP,MODIS_CUE,MODIS_ET,MODIS_PET,Ameriflux_Precipitation,Ameriflux_NEE,Ameriflux_RE,Ameriflux_GPP
MOAB,US-xMB,2023,8,583.548960863696,1,0.1625,72.75,51.75,0.7092699817072093,6.800000000000001,243.10000000000002,0.834,0.159744,0.722612,0.491802
MOAB,US-xMB,2023,9,494.99663888888995,1,0.15625,75.25,65.75,0.8721224064974065,9.0,201.0,0.017,-0.123162,0.507105,0.617976
MOAB,US-xMB,2023,10,392.70921370967426,0,0.16857142857142857,65.0,58.0,0.8942502532928064,7.5,119.30000000000001,0.147,0.16013,0.329909,0.145838
MOAB,US-xMB,2023,11,303.9562580197577,0,0.16375,27.75,23.25,0.8281897926634769,17.900000000000002,98.30000000000001,0.372,0.217663,0.24222,-0.0147174
MOAB,US-xMB,2023,12,211.49724610696828,0,0.16125,12.25,10.25,0.8405032467532467,22.5,67.5,0.818,0.218869,0.267542,0.0501654
NOGP,US-xNG,2019,1,148.56231956974472,0,0.02375,7346.0,,,,,0.016,0.317279,0.479485,0.16077
NOGP,US-xNG,2019,2,262.3158693582115,0,0.0,,,,,,0.0,0.222617,0.212468,-0.0141469
NOGP,US-xNG,2019,3,400.1371333447229,0,0.04,,,,,,0.048,0.106548,0.476902,0.364471
NOGP,US-xNG,2019,4,364.569901041666,0,0.18714285714285714,,,,,,0.066,-0.199801,1.11096,1.30597
NOGP,US-xNG,2019,5,440.9659732043224,1,0.35375,,,,,,0.129,-0.391829,2.09283,2.47728
NOGP,US-xNG,2019,6,576.8789636584994,1,0.605,,,,,,0.615,-0.238442,5.89054,6.09631
NOGP,US-xNG,2019,7,574.2839996629039,1,0.6314285714285715,,,,,,0.0,-1.30779,6.63763,7.99651
NOGP,US-xNG,2019,8,427.75843909831985,1,0.59,,,,,,0.402,-0.776152,4.30845,5.08139
NOGP,US-xNG,2019,9,302.57118544809686,1,0.47250000000000003,,,,,,0.216,0.74746,3.95158,3.2019
NOGP,US-xNG,2019,10,198.39479533153013,0,0.4757142857142857,,,,,,0.129,0.153266,1.42499,1.27082
NOGP,US-xNG,2019,11,137.9773348361349,0,0.28875,,,,,,0.05,0.347534,0.582602,0.235416
NOGP,US-xNG,2019,12,119.62212235779147,0,0.0,,,,,,0.0,0.493788,0.525311,0.0254987
NOGP,US-xNG,2020,1,136.81023689515976,0,0.0,6481.0,,,,,0.016,0.33393,0.330006,-0.0102184
NOGP,US-xNG,2020,2,237.34370510058355,0,0.03,,,,,,0.0,0.219667,0.229206,0.00435979
NOGP,US-xNG,2020,3,307.08039205789566,0,0.1725,,,,,,0.198,0.405118,0.536702,0.130307
NOGP,US-xNG,2020,4,462.55362042021795,0,0.24,,,,,,0.379,0.336967,0.839747,0.510838
NOGP,US-xNG,2020,5,495.87115966387273,1,0.39571428571428574,,,,,,0.485,0.317761,0.991082,0.697702
NOGP,US-xNG,2020,6,571.0941284722246,1,0.4675,,,,,,1.168,0.138796,1.09922,0.98792
NOGP,US-xNG,2020,7,592.3711251535924,1,0.58625,,,,,,0.868,0.106542,1.11835,1.04002
NOGP,US-xNG,2020,8,515.5882506793492,1,0.48714285714285716,,,,,,0.838,0.112017,1.11631,1.03307
NOGP,US-xNG,2020,9,351.09292187500745,1,0.37,,,,,,0.271,0.217648,1.02859,0.832329
NOGP,US-xNG,2020,10,218.3524270042278,0,0.22625,,,,,,0.484,0.782308,0.863805,0.0939522
NOGP,US-xNG,2020,11,164.01803744798843,0,0.27999999999999997,,,,,,0.064,0.781037,0.823648,0.0518089
NOGP,US-xNG,2020,12,113.7617585743078,0,0.23500000000000001,,,,,,0.159,0.751039,0.739996,-0.00753387
NOGP,US-xNG,2021,1,109.80341919191709,0,0.16749999999999998,983.2,2.5,0.6785714285714286,19.1,25.200000000000003,0.152,1.00015,0.376929,-0.621821
NOGP,US-xNG,2021,2,229.76577566964949,0,0.1542857142857143,8.75,7.5,0.81,20.3,41.400000000000006,0.157,0.904109,0.273016,-0.628514
NOGP,US-xNG,2021,3,313.60938173855817,0,0.15875,29.5,25.25,0.861969944082013,25.1,101.6,0.0,0.837097,0.774024,-0.0611857
NOGP,US-xNG,2021,4,392.14249305074003,0,0.14714285714285716,61.333333333333336,51.0,0.8379559942902262,22.0,84.0,0.249,0.679566,1.00582,0.331267
NOGP,US-xNG,2021,5,503.3363462897543,1,0.26625,172.75,147.75,0.8563798631880443,28.6,179.5,1.301,-0.0134795,1.40217,1.41582
NOGP,US-xNG,2021,6,625.495137378932,1,0.3725,244.0,167.25,0.6860177139026767,39.5,243.8,1.444,0.117384,2.88337,2.7071
NOGP,US-xNG,2021,7,524.3824940711536,1,0.42857142857142855,239.75,117.75,0.45578346203346204,52.0,209.60000000000002,1.976,0.0516516,1.85091,1.77918
NOGP,US-xNG,2021,8,465.8178554595455,1,0.35875,193.0,132.25,0.6644434155819209,33.5,170.3,0.948,0.75888,2.13803,1.37802
NOGP,US-xNG,2021,9,398.82868532004926,1,0.5325,230.0,164.5,0.7140614048255678,37.6,131.5,2.027,-0.512218,2.55307,3.06422
NOGP,US-xNG,2021,10,244.35721231494233,0,0.5457142857142857,100.0,78.0,0.7801383801383802,16.3,37.7,3.087,-0.0751132,1.41322,1.50311
NOGP,US-xNG,2021,11,152.89283703960936,0,0.37875000000000003,32.75,21.75,0.6000915750915751,19.3,33.7,0.1,0.286523,0.728401,0.440954
NOGP,US-xNG,2021,12,118.0040127709588,0,0.135,2.25,1.0,0.35555555555555557,12.0,14.3,0.064,0.432634,0.434878,0.00590475
NOGP,US-xNG,2022,1,152.02471260503674,0,0.02875,1404.6,2.0,1.0,11.1,11.4,0.096,0.273116,0.204447,-0.0527583
NOGP,US-xNG,2022,2,235.76370949720257,0,0.11571428571428573,2.0,2.0,1.0,18.3,22.8,0.0,0.108253,0.160599,0.05261
NOGP,US-xNG,2022,3,335.3796819787951,0,0.16375,2.0,2.0,1.0,34.0,81.5,0.016,0.388301,0.408613,0.0145946
NOGP,US-xNG,2022,4,422.56182754407666,0,0.1125,2.0,2.0,1.0,23.900000000000002,51.5,1.661,0.424078,0.799964,0.367832
NOGP,US-xNG,2022,5,479.0392422715067,1,0.41875,2.0,2.0,1.0,47.7,146.9,1.704,-1.0377,2.59264,3.57489
NOGP,US-xNG,2022,6,561.4124657058527,1,0.5975,2.0,2.0,1.0,82.7,198.70000000000002,1.678,-1.88039,4.75778,6.55929
NOGP,US-xNG,2022,7,595.2495066185318,1,0.6128571428571429,2.0,2.0,1.0,89.2,210.8,4.599,-0.730868,5.79717,6.5152
NOGP,US-xNG,2022,8,477.3466389754242,1,0.4975,2.0,2.0,1.0,51.400000000000006,179.0,1.313,-0.72395,3.41516,4.11296
NOGP,US-xNG,2022,9,393.48055512523433,1,0.42375,2.0,2.0,1.0,32.9,115.4,0.436,-0.233448,2.18334,2.36105
NOGP,US-xNG,2022,10,231.07302024746528,0,0.35250000000000004,2.0,2.0,1.0,11.600000000000001,34.7,0.227,0.290424,0.923328,0.623714
NOGP,US-xNG,2022,11,153.80554977453346,0,0.06625,1.5,0.25,-inf,13.6,20.900000000000002,0.034,0.49298,0.501461,0.0229601
NOGP,US-xNG,2022,12,128.4618145161224,0,0.0,1.75,1.75,1.0,7.6000000000000005,7.7,0.097,0.253832,0.256783,0.00214739
NOGP,US-xNG,2023,1,146.35821693656627,0,0.0,1495.8,0.0,0.0,6.1000000000000005,5.9,0.016,0.312247,0.335031,0.0183529
NOGP,US-xNG,2023,2,265.587146577391,0,0.0,1.75,0.25,-inf,17.4,20.900000000000002,0.054,0.268079,0.269267,0.00130818
NOGP,US-xNG,2023,3,414.10360699866607,0,0.0,4.0,3.0,-inf,16.4,21.1,0.081,0.190996,0.182461,-0.00662081
NOGP,US-xNG,2023,4,477.65207118056117,0,0.08571428571428572,53.666666666666664,46.333333333333336,0.8649251004749726,24.700000000000003,71.3,0.033,0.471272,0.591336,0.11427
NOGP,US-xNG,2023,5,481.9635922493712,1,0.3925,268.75,209.75,0.7979577860011029,54.7,164.70000000000002,1.859,-0.223578,2.52651,2.74692
NOGP,US-xNG,2023,6,552.0111594460217,1,0.5475,385.25,276.75,0.714343408370405,75.30000000000001,192.8,6.964,-0.670302,4.61026,5.30413
NOGP,US-xNG,2023,7,552.2094158482889,1,0.5714285714285714,399.0,293.0,0.725015950263559,72.80000000000001,186.4,1.261,-0.44932,5.17457,5.60114
NOGP,US-xNG,2023,8,454.7102650683831,1,0.5975,383.5,275.25,0.7118420009782831,70.0,160.70000000000002,3.087,0.0415997,5.25791,5.21417
NOGP,US-xNG,2023,9,382.70182090296294,1,0.555,291.25,227.0,0.7799977662565716,47.1,101.30000000000001,3.041,0.287526,4.5716,4.25406
NOGP,US-xNG,2023,10,251.34608337535354,0,0.4471428571428571,105.0,83.33333333333333,0.6610311144793903,16.400000000000002,35.7,0.715,0.203266,1.90393,1.70045
NOGP,US-xNG,2023,11,161.5380898681434,0,0.3325,26.5,17.5,0.5833850931677018,17.200000000000003,27.900000000000002,0.101,0.482923,0.768158,0.286498
NOGP,US-xNG,2023,12,119.29326675693522,0,0.21125,6.25,3.0,0.5770833333333334,12.9,14.0,0.195,0.330146,0.330161,-0.000389423
ONAQ,US-xNQ,2019,1,218.3857190860183,0,0.021249999999999998,3206.0,,,,,1.05,0.190087,0.172352,-0.0176521
ONAQ,US-xNQ,2019,2,288.6658041565265,0,0.054285714285714284,,,,,,1.26,0.183816,0.2277,0.044441
ONAQ,US-xNQ,2019,3,356.242136608345,0,0.14125000000000001,,,,,,1.55,-0.00524044,0.419295,0.421812
ONAQ,US-xNQ,2019,4,425.68061696211856,0,0.2714285714285714,,,,,,1.176,-0.641399,0.904112,1.55079
ONAQ,US-xNQ,2019,5,540.3995773294996,0,0.31125,,,,,,1.942,-1.02327,1.07411,2.1052
ONAQ,US-xNQ,2019,6,613.0517239420652,0,0.27125,,,,,,0.159,-0.74689,1.30509,2.07797
ONAQ,US-xNQ,2019,7,606.3640567066487,0,0.16857142857142857,,,,,,0.48,0.316493,0.599288,0.301322
ONAQ,US-xNQ,2019,8,583.2206103286244,0,0.1375,,,,,,0.587,0.507311,0.46129,-0.0463343
ONAQ,US-xNQ,2019,9,448.22577136899196,0,0.14500000000000002,,,,,,0.38,0.209178,0.220158,0.0100528
ONAQ,US-xNQ,2019,10,334.4404310645726,0,0.13428571428571429,,,,,,0.295,0.0298104,0.0440624,0.0137489
ONAQ,US-xNQ,2019,11,206.35921070932355,0,0.07875,,,,,,1.076,0.164641,0.11501,-0.0489223
ONAQ,US-xNQ,2019,12,147.75668907563414,0,0.0675,,,,,,0.74,0.150161,0.296634,0.148485
ONAQ,US-xNQ,2020,1,186.08102891728876,0,0.035,1996.0,,,,,0.628,0.0979577,0.29956,0.218463
ONAQ,US-xNQ,2020,2,286.07954545455084,0,0.09285714285714286,,,,,,0.629,-0.0188254,0.231087,0.245229
ONAQ,US-xNQ,2020,3,333.389661673119,0,0.13,,,,,,0.364,-0.0474314,0.285846,0.342172
ONAQ,US-xNQ,2020,4,494.80117708331915,0,0.155,,,,,,0.176,-0.354895,0.384233,0.737917
ONAQ,US-xNQ,2020,5,547.5307258064364,0,0.13285714285714287,,,,,,0.191,-0.404917,0.516321,0.918185
ONAQ,US-xNQ,2020,6,602.064918670427,0,0.15,,,,,,0.453,-0.23719,0.389858,0.619176
ONAQ,US-xNQ,2020,7,639.3700860323803,0,0.1225,,,,,,0.005,-0.126685,0.170599,0.289913
ONAQ,US-xNQ,2020,8,572.006155277388,0,0.12,,,,,,0.0,0.151007,0.0142477,-0.136117
ONAQ,US-xNQ,2020,9,453.2095099912972,0,0.1325,,,,,,0.0,0.0608393,0.0373498,-0.0232792
ONAQ,US-xNQ,2020,10,357.75440592392926,0,0.14,,,,,,0.08,0.0593372,0.0851702,0.028087
ONAQ,US-xNQ,2020,11,210.52571056741982,0,0.1357142857142857,,,,,,0.284,0.00345896,0.0937901,0.0963803
ONAQ,US-xNQ,2020,12,182.73203156823374,0,0.09125,,,,,,0.388,0.00478717,0.14141,0.156947
ONAQ,US-xNQ,2021,1,186.45298085070337,0,0.06874999999999999,455.4,5.25,0.8006944444444445,28.0,55.300000000000004,0.479,0.0137088,0.161653,0.121423
ONAQ,US-xNQ,2021,2,278.32707557705805,0,0.10285714285714286,14.25,12.5,0.8718531468531469,31.0,89.80000000000001,0.955,0.25431,0.259159,0.0325292
ONAQ,US-xNQ,2021,3,410.11541350850666,0,0.1275,37.5,32.75,0.8730208546833367,24.900000000000002,139.8,0.691,0.352741,0.231344,-0.112309
ONAQ,US-xNQ,2021,4,527.8333246527857,0,0.11571428571428573,47.333333333333336,41.0,0.8690476190476191,15.700000000000003,135.0,0.419,0.143559,0.320873,0.16769
ONAQ,US-xNQ,2021,5,613.7038440860304,0,0.11875,98.25,85.5,0.8750520459109417,13.5,235.0,0.063,0.0325069,0.323342,0.297588
ONAQ,US-xNQ,2021,6,682.3635187467058,0,0.12375,60.25,42.75,0.7013800311791383,3.4000000000000004,305.70000000000005,0.242,0.33739,0.143241,-0.195397
ONAQ,US-xNQ,2021,7,580.8022328790265,0,0.12,52.25,31.75,0.5796221628150178,6.1,275.70000000000005,0.425,0.35816,0.134205,-0.21231
ONAQ,US-xNQ,2021,8,520.9043429244584,0,0.12875,64.25,44.5,0.6710877340136767,7.1000000000000005,247.9,0.791,0.555567,0.698306,0.283817
ONAQ,US-xNQ,2021,9,478.91280125196766,0,0.17125,79.25,64.25,0.802016511174927,7.300000000000001,207.0,0.144,-0.366724,0.358335,0.7441
ONAQ,US-xNQ,2021,10,282.2079669588641,0,0.27999999999999997,64.33333333333333,53.0,0.8211945304437563,18.3,73.9,1.228,-0.0929361,0.498907,0.561603
ONAQ,US-xNQ,2021,11,240.56146844659827,0,0.36,71.0,60.0,0.8420379825898962,20.700000000000003,80.60000000000001,0.259,-0.432741,0.183768,0.621032
ONAQ,US-xNQ,2021,12,184.74532397782374,0,0.11875000000000001,13.25,10.0,0.46598837209302324,20.6,35.8,1.117,0.14334,0.390925,0.256171
ONAQ,US-xNQ,2022,1,245.95190356182832,0,0.28125,608.4,3.0,0.5,29.3,45.2,0.042,-9999.0,0.289378,0.331428
ONAQ,US-xNQ,2022,2,303.32227052238767,0,0.20714285714285713,6.0,3.0,0.5,24.0,70.80000000000001,0.991,-9999.0,0.289378,0.331428
ONAQ,US-xNQ,2022,3,368.74240540541047,0,0.20625000000000002,6.0,3.0,0.5,25.1,126.9,0.978,-9999.0,0.289378,0.331428
ONAQ,US-xNQ,2022,4,500.9685210406988,0,0.3225,6.0,3.0,0.5,17.5,117.70000000000002,0.298,-9999.0,0.289378,0.331428
ONAQ,US-xNQ,2022,5,595.8732162071361,0,0.3425,6.0,3.0,0.5,23.0,203.4,0.171,-9999.0,0.289378,0.331428
ONAQ,US-xNQ,2022,6,653.8130093209114,0,0.195,6.0,3.0,0.5,10.3,282.0,0.086,-9999.0,0.289378,0.331428
ONAQ,US-xNQ,2022,7,606.4126640193471,0,0.13999999999999999,6.0,3.0,0.5,6.7,271.5,0.373,-9999.0,0.289378,0.331428
ONAQ,US-xNQ,2022,8,527.3854400134747,0,0.12375,6.0,3.0,0.5,9.5,244.5,0.559,-9999.0,0.289378,0.331428
ONAQ,US-xNQ,2022,9,484.476101753793,0,0.12875,6.0,3.0,0.5,9.700000000000001,206.10000000000002,0.362,-9999.0,0.289378,0.331428
ONAQ,US-xNQ,2022,10,368.2645598118315,0,0.1125,6.0,3.0,0.5,7.5,76.1,0.195,-9999.0,0.289378,0.331428
ONAQ,US-xNQ,2022,11,219.84826456310498,0,0.08125,6.0,3.0,0.5,28.4,56.900000000000006,1.224,-9999.0,0.289378,0.331428
ONAQ,US-xNQ,2022,12,150.49920985986688,0,0.028749999999999998,5.5,2.75,0.5,20.1,25.3,1.753,-9999.0,0.289378,0.331428
ONAQ,US-xNQ,2023,1,190.38566779089055,0,0.00125,540.6,2.0,-0.07692307692307693,14.5,16.3,1.791,0.197366,0.214141,0.0845915
ONAQ,US-xNQ,2023,2,316.48432849701953,0,0.0,1.5,-1.75,-inf,34.2,43.6,0.818,0.133912,0.194219,0.0681722
ONAQ,US-xNQ,2023,3,362.77273048451997,0,0.06875,16.75,11.5,0.669047619047619,47.0,83.7,2.04,0.109463,0.22235,0.127595
ONAQ,US-xNQ,2023,4,522.9136055603889,0,0.13,62.0,55.666666666666664,0.8974613328388882,25.2,132.10000000000002,0.413,-0.148542,0.423185,0.593539
ONAQ,US-xNQ,2023,5,554.1666324642582,0,0.21750000000000003,148.0,127.5,0.8622100088998939,26.700000000000003,198.0,0.469,-0.765139,0.632241,1.52332
ONAQ,US-xNQ,2023,6,576.7157042377356,0,0.21625,149.5,126.0,0.841983880818123,21.0,232.70000000000002,1.385,-0.437049,1.1014,1.42708
ONAQ,US-xNQ,2023,7,654.2613295846186,0,0.1657142857142857,88.0,58.0,0.652201393377864,11.9,276.0,0.686,0.104594,1.01765,0.905752
ONAQ,US-xNQ,2023,8,538.2448589140712,0,0.14500000000000002,84.5,68.25,0.8051617208196356,17.0,231.4,0.584,0.203766,0.821366,0.86598
ONAQ,US-xNQ,2023,9,455.3617608089302,0,0.14250000000000002,73.75,64.25,0.87218418630663,15.3,189.7,0.307,0.151434,0.473087,0.367453
ONAQ,US-xNQ,2023,10,362.76051613987534,0,0.15571428571428572,60.0,52.666666666666664,0.8870628542270333,12.4,105.10000000000001,0.178,0.172885,0.108446,-0.0256465
ONAQ,US-xNQ,2023,11,218.9374410540853,0,0.11375,25.75,21.75,0.8242521367521367,22.7,76.0,0.991,0.217637,0.228136,-0.0064586
ONAQ,US-xNQ,2023,12,194.0993411521243,0,0.11875,17.0,13.25,0.770945945945946,27.200000000000003,50.800000000000004,0.183,0.0720452,0.140637,0.136902
RMNP,US-xRM,2019,1,141.71044061861122,0,0.34750000000000003,8040.0,,,,,0.303,0.61473,0.61518,0.0101376
RMNP,US-xRM,2019,2,204.23816741405525,0,0.3757142857142857,,,,,,10.866,0.647312,0.591398,-0.045322
RMNP,US-xRM,2019,3,267.1850546190232,0,0.1375,,,,,,0.78,0.785729,0.887185,0.165603
RMNP,US-xRM,2019,4,332.9600772471946,0,0.33714285714285713,,,,,,1.528,0.264634,1.45556,1.20921
RMNP,US-xRM,2019,5,367.3126263440824,0,0.36875,,,,,,1.625,-0.417157,2.14584,2.61459
RMNP,US-xRM,2019,6,432.6493345373713,0,0.4275,,,,,,2.182,-0.232685,4.45332,4.67626
RMNP,US-xRM,2019,7,422.5356472644176,0,0.5471428571428572,,,,,,1.803,-0.165786,5.20779,5.44515
RMNP,US-xRM,2019,8,409.09897497867325,0,0.55375,,,,,,0.747,-0.151588,4.89543,4.88609
RMNP,US-xRM,2019,9,343.5315578947337,0,0.60625,,,,,,1.108,-0.161638,2.87152,2.9574
RMNP,US-xRM,2019,10,226.27857950627578,0,0.48714285714285716,,,,,,0.585,0.279806,1.50152,1.21902
RMNP,US-xRM,2019,11,160.97333751371568,0,0.45,,,,,,0.521,0.862308,1.30852,0.425028
RMNP,US-xRM,2019,12,119.95362313994018,0,0.3625,,,,,,0.098,0.854924,1.08247,0.241783
RMNP,US-xRM,2020,1,147.49162136706133,0,0.36375,8247.0,,,,,0.0,0.707535,0.764173,0.0764226
RMNP,US-xRM,2020,2,185.1791451414491,0,0.24571428571428572,,,,,,0.017,0.684429,0.628705,-0.0503294
RMNP,US-xRM,2020,3,285.1475269645553,0,0.27875,,,,,,0.8,0.940894,1.0612,0.123932
RMNP,US-xRM,2020,4,390.647198887343,0,0.2775,,,,,,0.911,0.410005,1.26275,0.864551
RMNP,US-xRM,2020,5,474.1345252824148,0,0.45000000000000007,,,,,,0.669,-0.860102,2.87412,3.67151
RMNP,US-xRM,2020,6,452.271090883828,0,0.42375,,,,,,0.928,-1.06789,3.60472,4.80981
RMNP,US-xRM,2020,7,419.76799059140166,0,0.555,,,,,,0.735,-0.327945,3.61859,3.73912
RMNP,US-xRM,2020,8,377.009292059217,0,0.5614285714285715,,,,,,0.686,0.370882,3.41053,3.00307
RMNP,US-xRM,2020,9,328.2959713442859,0,0.565,,,,,,0.287,0.519692,2.67939,2.15071
RMNP,US-xRM,2020,10,234.19689123734258,0,0.47625000000000006,,,,,,0.42,1.0806,2.30387,1.24849
RMNP,US-xRM,2020,11,158.67610291707635,0,0.47285714285714286,,,,,,0.244,2.07513,1.99917,-0.0586302
RMNP,US-xRM,2020,12,122.74774957118265,0,0.435,,,,,,0.345,3.88402,1.61448,-2.24895
RMNP,US-xRM,2021,1,161.9494427244577,0,0.45875,1693.6,0.0,-0.41666666666666663,21.8,40.6,0.228,1.7457,1.2821,-0.472808
RMNP,US-xRM,2021,2,193.79096486003544,0,0.26857142857142857,5.5,2.25,-inf,27.6,48.900000000000006,0.788,1.67527,1.15703,-0.526304
RMNP,US-xRM,2021,3,257.9742151437415,0,0.19125,39.75,29.5,0.1488095238095238,35.5,91.5,1.325,1.72066,2.75801,1.14091
RMNP,US-xRM,2021,4,335.38060155598936,0,0.24000000000000002,68.66666666666667,57.0,0.5130720180045011,32.2,93.5,1.294,0.697863,1.47976,0.826102
RMNP,US-xRM,2021,5,390.89250933739237,0,0.2775,183.0,165.0,0.9008389939762489,41.900000000000006,161.60000000000002,3.111,-0.402195,2.06959,2.45849
RMNP,US-xRM,2021,6,461.8509466053212,0,0.44125,409.0,351.25,0.856025405388472,43.5,234.0,1.0,-0.264941,4.10987,4.30642
RMNP,US-xRM,2021,7,424.80279682425083,0,0.5671428571428572,461.0,378.75,0.8208533160562881,56.7,211.70000000000002,2.202,-0.432207,3.43783,3.61943
RMNP,US-xRM,2021,8,416.0942614533987,0,0.62875,469.0,397.5,0.8477552091311389,47.300000000000004,204.70000000000002,0.429,-0.436459,2.86796,3.18587
RMNP,US-xRM,2021,9,347.32487706063137,0,0.6025,313.5,265.75,0.8485476694564955,29.700000000000003,164.5,0.367,-0.0480388,2.1832,2.2816
RMNP,US-xRM,2021,10,234.73614112903928,0,0.5528571428571428,130.66666666666666,115.33333333333333,0.8822150072150072,15.3,64.7,0.145,0.0496974,1.3677,1.36912
RMNP,US-xRM,2021,11,174.0450721420643,0,0.585,87.25,75.5,0.8540770823379519,16.4,64.4,0.2,0.356902,0.860617,0.486927
RMNP,US-xRM,2021,12,116.60757200538468,0,0.39125000000000004,21.5,14.25,-inf,15.600000000000001,40.0,0.718,0.542793,0.595042,0.0448879
RMNP,US-xRM,2022,1,136.96293666801262,0,0.29375,1548.2,2.0,1.0,21.6,35.6,0.694,0.495991,0.534623,0.0397626
RMNP,US-xRM,2022,2,203.24367966656197,0,0.27714285714285714,2.0,2.0,1.0,24.400000000000002,50.0,0.637,0.682217,0.618342,-0.0579176
RMNP,US-xRM,2022,3,283.89413189770744,0,0.215,2.0,2.0,1.0,36.6,94.30000000000001,0.436,0.771768,0.956446,0.187763
RMNP,US-xRM,2022,4,373.31866805555615,0,0.3425,2.0,2.0,1.0,26.0,110.30000000000001,1.0,0.0515408,1.46393,1.41698
RMNP,US-xRM,2022,5,394.9976451612893,0,0.48875,2.0,2.0,1.0,38.6,182.5,3.647,-0.396054,2.32828,2.66529
RMNP,US-xRM,2022,6,429.2792944444439,0,0.445,2.0,2.0,1.0,38.5,223.0,1.651,-0.358878,4.2326,4.6073
RMNP,US-xRM,2022,7,392.4541500806865,0,0.4628571428571429,2.0,2.0,1.0,41.800000000000004,214.5,2.195,-0.128151,4.48352,4.65974
RMNP,US-xRM,2022,8,334.78600409276305,0,0.5775,2.0,2.0,1.0,50.6,187.10000000000002,3.801,0.589647,4.71419,4.24741
RMNP,US-xRM,2022,9,323.992806935331,0,0.52,2.0,2.0,1.0,31.400000000000002,145.8,0.769,0.809543,4.22535,3.06271
RMNP,US-xRM,2022,10,257.49760399783924,0,0.575,2.0,2.0,1.0,8.8,49.0,0.34,-0.0449427,1.79071,1.88933
RMNP,US-xRM,2022,11,166.75260833333041,0,0.5175,2.0,2.0,1.0,18.3,52.7,0.402,0.768806,1.00676,0.215166
RMNP,US-xRM,2022,12,119.00171063256732,0,0.33125,1.75,1.75,1.0,18.200000000000003,27.5,0.68,0.7788,0.756683,-0.00658804
RMNP,US-xRM,2023,1,126.38295654527852,0,0.23249999999999998,1647.6,1.0,-inf,19.700000000000003,26.5,0.308,0.857788,0.847241,0.015499
RMNP,US-xRM,2023,2,210.66330604346075,0,0.1942857142857143,3.5,-0.75,-1.1785714285714286,26.200000000000003,48.1,0.036,0.819933,0.879406,0.0748457
RMNP,US-xRM,2023,3,305.37689333514015,0,0.1775,12.0,6.0,0.10000000000000002,38.1,74.9,0.194,0.726217,0.74789,0.0336429
RMNP,US-xRM,2023,4,404.3765666666775,0,0.2914285714285714,75.66666666666667,66.66666666666667,0.8564298825477188,32.2,109.2,0.636,0.518997,1.17111,0.641141
RMNP,US-xRM,2023,5,360.536009680024,0,0.37875000000000003,237.5,214.75,0.905376763033247,42.1,165.3,3.03,-0.642257,2.05731,2.69849
RMNP,US-xRM,2023,6,386.38968037798793,0,0.42125,394.75,351.5,0.8931140981728433,52.900000000000006,191.3,2.879,-0.796552,3.44454,4.17895
RMNP,US-xRM,2023,7,434.963373655912,0,0.4785714285714286,411.75,353.75,0.8555372960558754,43.0,230.3,1.636,-0.594491,4.76019,5.07841
RMNP,US-xRM,2023,8,384.51029725712726,0,0.54,407.0,349.0,0.8582005412390337,41.7,196.9,3.468,-0.218471,5.20803,5.28377
RMNP,US-xRM,2023,9,339.5061361111203,0,0.60875,355.0,308.25,0.8707257506243046,35.1,151.70000000000002,1.694,-0.310475,4.22454,4.45386
RMNP,US-xRM,2023,10,233.26025979270838,0,0.5357142857142857,158.66666666666666,138.66666666666666,0.8666164406495898,15.7,76.5,0.032,-0.478852,1.54936,1.99037
RMNP,US-xRM,2023,11,145.69318756074048,0,0.505,65.5,54.25,0.006742086038961093,15.8,59.400000000000006,0.148,0.299209,0.897983,0.604386
RMNP,US-xRM,2023,12,120.33806770480693,0,0.48,13.5,9.25,0.5897493734335839,19.6,38.1,0.0,0.3974,0.452344,0.0449318
ORNL,US-xRN,2019,1,145.68967293906638,0,0.255,17507.0,,,,,5.787,-1.6497,-9999.0,-9999.0
ORNL,US-xRN,2019,2,156.61191293531908,0,0.3,,,,,,14.722,-1.62972,-9999.0,-9999.0
ORNL,US-xRN,2019,3,289.78160049349253,0,0.38,,,,,,4.436,-1.478,-9999.0,-9999.0
ORNL,US-xRN,2019,4,322.94281572481543,1,0.6257142857142857,,,,,,3.419,-0.747274,-9999.0,-9999.0
ORNL,US-xRN,2019,5,338.353318772403,1,0.7562500000000001,,,,,,3.939,-1.02105,-9999.0,-9999.0
ORNL,US-xRN,2019,6,306.2365521995268,1,0.7000000000000001,,,,,,5.755,-1.39844,-9999.0,-9999.0
ORNL,US-xRN,2019,7,324.95345751931274,1,0.7671428571428571,,,,,,4.052,-1.59137,-9999.0,-9999.0
ORNL,US-xRN,2019,8,305.01257002017076,1,0.8,,,,,,4.358,-1.61502,-9999.0,-9999.0
ORNL,US-xRN,2019,9,288.00391258985013,1,0.8612500000000001,,,,,,0.017,-0.718476,-9999.0,-9999.0
ORNL,US-xRN,2019,10,183.06186140391102,1,0.7142857142857143,,,,,,6.489,1.64251,-9999.0,-9999.0
ORNL,US-xRN,2019,11,172.4901744794762,1,0.5337500000000001,,,,,,4.833,1.50662,-9999.0,-9999.0
ORNL,US-xRN,2019,12,137.20911178315262,0,0.36125,,,,,,3.189,1.51289,-9999.0,-9999.0
ORNL,US-xRN,2020,1,130.85480734766907,0,0.29125,17230.0,,,,,6.262,1.46884,1.37066,-0.0800586
